Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#ELECTRIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_flame,,loaded,wpn\grenade\incendiary\flare\wpn_incindiary_flare_04.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,65,70,250,900,1500,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
#FLOGGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_motor_loop_left,,loaded,zmb\zmb_waw\wawzmb\sfx\levels\zombie\traps\log_trap\motor\motor_loop_left.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,70,70,150,2000,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,750,0,0,0,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motor_loop_right,,loaded,zmb\zmb_waw\wawzmb\sfx\levels\zombie\traps\log_trap\motor\motor_loop_left.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,70,70,150,2000,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,750,0,0,0,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motor_start_left,,loaded,zmb\zmb_waw\wawzmb\sfx\levels\zombie\traps\log_trap\motor\motor_start_left.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,2500,2750,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motor_start_right,,loaded,zmb\zmb_waw\wawzmb\sfx\levels\zombie\traps\log_trap\motor\motor_start_left.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,2500,2750,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motor_stop_left,,loaded,zmb\zmb_waw\wawzmb\sfx\levels\zombie\traps\log_trap\motor\motor_stop_right.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,2500,2500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motor_stop_right,,loaded,zmb\zmb_waw\wawzmb\sfx\levels\zombie\traps\log_trap\motor\motor_stop_right.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,2500,2500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
#TURRET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mg42_act_npc,,loaded,wpn\turret\mg42\wpn_mg42_mn_lastshot_dist.wav,wpn\turret\mg42\wpn_MG42_mn_Loop_dist.wav,wpn\turret\mg42\wpn_MG42_mn_LastShot_dist.wav,,,wpn_mg42_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,50,0,75,75,100,400,400,allon,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mg42_act_plr,,loaded,,,,,,,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,30,0,74,74,800,7000,7000,defaultmin,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,default,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mg42_fire_npc,,loaded,wpn\turret\mg42\wpn_mg42_mn_firstshot.wav,wpn\turret\mg42\wpn_MG42_mn_Loop.wav,wpn\turret\mg42\wpn_MG42_mn_LastShot.wav,,,wpn_mg42_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,50,0,73,73,250,4000,5000,allon,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mg42_fire_plr,,loaded,wpn\turret\mg42\wpn_mg42_st_lastshot.wav,wpn\turret\mg42\wpn_MG42_st_loop.wav,wpn\turret\mg42\wpn_MG42_st_LastShot.wav,,,wpn_mg42_lfe_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,30,0,74,74,800,7000,7000,defaultmin,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,default,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mg42_lfe_npc,,loaded,wpn\turret\mg42\wpn_mg42_mn_firstshot_lfe.wav,wpn\turret\mg42\wpn_MG42_mn_Loop_lfe.wav,wpn\turret\mg42\wpn_MG42_mn_firstShot_lfe.wav,,,,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,75,75,100,350,350,allon,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mg42_lfe_plr,,loaded,wpn\turret\mg42\wpn_mg42_mn_firstshot_lfe.wav,wpn\turret\mg42\wpn_MG42_mn_Loop_lfe.wav,wpn\turret\mg42\wpn_MG42_mn_firstShot_lfe.wav,,,,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_1p_shot,,0,0,80,80,100,274,274,defaultmin,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mg42_overheat,,loaded,wpn\turret\overheat\overheat.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,80,80,500,10000,11000,allon,default,allon,default,8,priority,1,reject,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_turret_deny,,loaded,zmb\zmb_waw\evt\zombie_global\purchase\deny\deny_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,93,95,100,1200,1200,allon,default,allon,default,3,priority,1,reject,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_turret_down,,loaded,zmb\level\zm_kino\magic_turret\amb_turret_end.wav,,,,,,,,BUS_FX,grp_foley,snp_hdrfx,,60,0,80,80,200,1500,1500,allon,default,allon,default,3,oldest,8,oldest,0,0,100,100,0.25,1,no,3d,default,,nonlooping,,1,0,600,1000,90,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_turret_loop,,loaded,zmb\level\zm_kino\magic_turret\amb_turret_loop.wav,,,,,,,,BUS_FX,grp_foley,snp_hdrfx,,60,0,90,90,50,500,500,allon,default,allon,default,3,oldest,8,oldest,0,0,100,100,0.25,1,no,3d,default,,looping,,1,0,600,1000,90,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,100,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_turret_startup,,loaded,zmb\level\zm_kino\magic_turret\amb_turret_start.wav,,,,,,,,BUS_FX,grp_foley,snp_hdrfx,,60,0,85,85,200,1500,1500,allon,default,allon,default,3,oldest,8,oldest,0,0,100,100,0.25,1,no,3d,default,,nonlooping,,1,0,600,1000,90,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
#CENTRIFUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_cent_alarm,,loaded,zmb\zmb_blops\evt\zombie_cosmodrome\centrifuge\cent_alarm.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,82,82,100,1500,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_close_loop,,loaded,zmb\zmb_blops\evt\zombie_cosmodrome\centrifuge\cent_close_loop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,78,78,50,100,124,allon,default,allon,default,8,priority,8,oldest,-80,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.4,no,no,,0,,yes,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_end,,streamed,zmb\zmb_blops\evt\zombie_cosmodrome\centrifuge\cent_end.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,80,80,100,1500,1500,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_lockdown,,loaded,zmb\zmb_blops\evt\zombie_cosmodrome\centrifuge\cent_lockdown.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,90,90,100,1500,1500,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_lowend_loop,,loaded,zmb\zmb_blops\evt\zombie_cosmodrome\centrifuge\cent_lowend_loop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,80,80,100,1500,1500,allon,default,allon,default,8,priority,8,oldest,-125,-20,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_mach_loop,,loaded,zmb\zmb_blops\evt\zombie_cosmodrome\centrifuge\cent_mach_loop.wav,,,,,zmb_cent_whoosh_loop,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,80,80,100,1500,1500,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_start,,streamed,zmb\zmb_blops\evt\zombie_cosmodrome\centrifuge\cent_start.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,80,80,100,1500,1500,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_whoosh_loop,,loaded,zmb\zmb_blops\evt\zombie_cosmodrome\centrifuge\cent_whoosh_loop.wav,,,,,zmb_cent_lowend_loop,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,75,75,100,1500,1500,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_zombie_gib,,loaded,zmb\zmb_blops\fly\gibs\epic\fly_gib_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,91,94,300,1000,1300,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.6,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_zombie_gib,,loaded,zmb\zmb_blops\fly\gibs\epic\fly_gib_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,91,94,300,1000,1300,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.6,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_zombie_gib,,loaded,zmb\zmb_blops\fly\gibs\epic\fly_gib_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,91,94,300,1000,1300,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.6,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_cent_zombie_gib,,loaded,zmb\zmb_blops\fly\gibs\epic\fly_gib_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,91,94,300,1000,1300,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.6,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
#FLINGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_flinger_trap,,loaded,zmb\level\zm_stalingrad\traps\flinger\zmb_flinger_trap_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,45,0,80,80,200,1250,1500,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
#CHAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_chaintrap_idle,,loaded,zmb\level\zm_zod\chaintrap\trap_idle.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,80,80,200,600,900,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_chaintrap_loop,,loaded,zmb\level\zm_zod\chaintrap\trap_loop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,200,600,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,50,74,95,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_chaintrap_start,,loaded,zmb\level\zm_zod\chaintrap\trap_start.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,200,600,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_chaintrap_stop,,loaded,zmb\level\zm_zod\chaintrap\trap_stop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,200,600,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
#FAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_fan_trap_start,,loaded,black_ops_2\zmb\level\zm_alcatraz\traps\fan\fan_start.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,200,600,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_fan_trap_loop,,loaded,black_ops_2\zmb\level\zm_alcatraz\traps\fan\fan_loop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,200,600,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,50,74,95,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_fan_trap_stop,,loaded,black_ops_2\zmb\level\zm_alcatraz\traps\fan\fan_stop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,200,600,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
#ACID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_acid_death,,loaded,black_ops_2\zmb\level\zm_alcatraz\traps\acid\death\zmb_acid_death_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,91,94,300,1000,1300,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.6,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_acid_death,,loaded,black_ops_2\zmb\level\zm_alcatraz\traps\acid\death\zmb_acid_death_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,91,94,300,1000,1300,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.6,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_acid_death,,loaded,black_ops_2\zmb\level\zm_alcatraz\traps\acid\death\zmb_acid_death_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,91,94,300,1000,1300,allon,default,allon,default,8,priority,8,oldest,-80,80,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.6,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_acid_trap_loop,,loaded,black_ops_2\zmb\level\zm_alcatraz\traps\acid\acid_trap_loop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,200,600,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,50,74,95,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
#GATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_mashertrap_descend,,loaded,zmb\level\zm_castle\masher\descend\descend_00.wav,,,,,zmb_mashertrap_imp_sweet,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,550,1500,1750,allon,default,allon,default,8,priority,8,oldest,-100,300,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,74,150,99,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_mashertrap_descend,,loaded,zmb\level\zm_castle\masher\descend\descend_01.wav,,,,,zmb_mashertrap_imp_sweet,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,550,1500,1750,allon,default,allon,default,8,priority,8,oldest,-100,300,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,74,150,99,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_mashertrap_descend,,loaded,zmb\level\zm_castle\masher\descend\descend_02.wav,,,,,zmb_mashertrap_imp_sweet,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,550,1500,1750,allon,default,allon,default,8,priority,8,oldest,-100,300,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,74,150,99,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_mashertrap_imp_sweet,,loaded,zmb\level\zm_zod\sword\slam\strike\sword_ground_strike_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,72,72,550,1500,1750,allon,default,allon,default,8,priority,8,oldest,-100,300,80,100,0,0.7,no,3d,default,,nonlooping,,1,250,74,150,99,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_mashertrap_imp_sweet,,loaded,zmb\level\zm_zod\sword\slam\strike\sword_ground_strike_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,72,72,550,1500,1750,allon,default,allon,default,8,priority,8,oldest,-100,300,80,100,0,0.7,no,3d,default,,nonlooping,,1,250,74,150,99,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
