zmb_ai_cellbreaker_vox_spawn,,loaded,vox\scripted\zma\vox_brutus_brutus_arrives_d_13.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,80,80,450,2000,3000,allon,default,allon,default,8,priority,8,oldest,0,0,50,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_ai_cellbreaker_vox_spawn,,loaded,vox\scripted\zma\vox_brutus_brutus_arrives_d_14.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,80,80,450,2000,3000,allon,default,allon,default,8,priority,8,oldest,0,0,50,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_ai_cellbreaker_vox_spawn,,loaded,vox\scripted\zma\vox_brutus_brutus_arrives_d_15.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,80,80,450,2000,3000,allon,default,allon,default,8,priority,8,oldest,0,0,50,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,

zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_00.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_01.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_02.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_03.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_04.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,

fly_cellbreaker_run,,loaded,zmb\ai\brutus\step\brutus_step_00.wav,,,,,zmb_engineer_handbang,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
fly_cellbreaker_run,,loaded,zmb\ai\brutus\step\brutus_step_01.wav,,,,,zmb_engineer_handbang,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
fly_cellbreaker_run,,loaded,zmb\ai\brutus\step\brutus_step_02.wav,,,,,zmb_engineer_handbang,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
fly_cellbreaker_run,,loaded,zmb\ai\brutus\step\brutus_step_03.wav,,,,,zmb_engineer_handbang,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
fly_cellbreaker_run,,loaded,zmb\ai\brutus\step\brutus_step_04.wav,,,,,zmb_engineer_handbang,,,BUS_FX,grp_foley,snp_foley,,50,0,79,83,250,1350,1500,allon,default,allon,default,3,priority,2,oldest,-200,200,60,80,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.2,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,


zmb_ai_brutus_swing,,loaded,zmb\ai\brutus\swing\brutus_swing_00.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_ai_brutus_swing,,loaded,zmb\ai\brutus\swing\brutus_swing_01.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_ai_brutus_swing,,loaded,zmb\ai\brutus\swing\brutus_swing_02.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_ai_brutus_swing,,loaded,zmb\ai\brutus\swing\brutus_swing_03.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,
zmb_ai_brutus_swing,,loaded,zmb\ai\brutus\swing\brutus_swing_04.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,







	
	
	
